anime_id,watching,completed,on_hold,dropped,plan_to_watch,total,load_date
1803,119,2778,79,51,1700,4727,2022-03-12 17:37:57.762614
1805,189,2954,147,190,1768,5248,2022-03-12 17:38:02.562818
1807,956,10920,873,1385,7359,21493,2022-03-12 17:38:06.861604
1811,113,1791,82,75,1351,3412,2022-03-12 17:38:11.444546
1812,166,2065,102,404,1541,4278,2022-03-12 17:38:14.197581
1813,573,38117,472,257,8250,47669,2022-03-12 17:38:16.519169
1815,924,42669,757,510,14979,59839,2022-03-12 17:38:16.825169
1817,321,20370,228,164,3830,24913,2022-03-12 17:38:22.133053
1818,25726,360670,21689,22034,175136,605255,2022-03-12 17:38:22.489055
1822,334,2543,252,312,4545,7986,2022-03-12 17:38:27.227103
1823,251,2768,187,213,2281,5700,2022-03-12 17:38:30.477763
1824,899,21052,498,270,20790,43509,2022-03-12 17:38:33.285931
1826,1729,12521,1807,1876,8188,26121,2022-03-12 17:38:34.674821
1827,11310,82396,8643,5380,90308,198037,2022-03-12 17:38:37.183725
1828,59,917,31,71,798,1876,2022-03-12 17:38:39.047578
1829,1260,98592,884,613,24814,126163,2022-03-12 17:38:42.363113
1830,314,10541,400,194,3136,14585,2022-03-12 17:38:42.795089
1832,184,2789,112,130,1934,5149,2022-03-12 17:38:44.206551
1833,56,805,22,56,578,1517,2022-03-12 17:38:46.395699
1835,610,7168,617,682,3005,12082,2022-03-12 17:38:46.681673
1836,1393,32650,1275,2081,14906,52305,2022-03-12 17:38:49.863279
1837,250,2403,216,286,2304,5459,2022-03-12 17:38:50.118795
1838,660,17821,277,518,5088,24364,2022-03-12 17:38:53.825513
1842,1189,53219,564,564,7345,62881,2022-03-12 17:38:59.696042
1844,592,5992,831,800,4633,12848,2022-03-12 17:39:04.426233
1845,251,1638,244,222,2053,4408,2022-03-12 17:39:07.164722
1846,512,4312,459,430,5097,10810,2022-03-12 17:39:07.416719
1848,187,726,153,205,1553,2824,2022-03-12 17:39:11.597261
1849,54,427,43,63,590,1177,2022-03-12 17:39:13.116262
1850,31,326,23,40,379,799,2022-03-12 17:39:14.312852
1851,25,320,21,45,350,761,2022-03-12 17:39:15.447609
1852,3321,29471,3257,3030,32400,71479,2022-03-12 17:39:17.861803
1854,110,2204,100,111,1041,3566,2022-03-12 17:39:20.512519
1855,43,900,29,56,540,1568,2022-03-12 17:39:22.522528
1856,138,4011,144,139,1693,6125,2022-03-12 17:39:24.404096
1857,113,1023,75,79,1552,2842,2022-03-12 17:39:26.58382
1859,284,10886,147,181,3101,14599,2022-03-12 17:39:31.836002
1860,5356,31939,3556,3826,36017,80694,2022-03-12 17:39:40.751726
1861,225,10454,171,157,3417,14424,2022-03-12 17:39:48.092003
1862,495,16752,288,274,7150,24959,2022-03-12 17:39:50.721721
1863,36,83,10,67,354,550,2022-03-12 17:39:52.288131
1864,500,4487,320,369,4405,10081,2022-03-12 17:39:55.193826
1868,397,3468,333,508,2952,7658,2022-03-12 17:40:01.66583
1869,330,12489,286,273,3432,16810,2022-03-12 17:40:04.396633
1872,71,361,68,147,477,1124,2022-03-12 17:40:06.131418
1878,228,2897,216,262,2826,6429,2022-03-12 17:40:10.846638
1879,324,4871,110,89,4243,9637,2022-03-12 17:40:14.258348
1880,121,3443,58,58,1333,5013,2022-03-12 17:40:16.221527
1885,117,515,117,244,878,1871,2022-03-12 17:40:26.821288
1887,35367,330767,35691,41749,147222,590796,2022-03-12 17:40:31.797515
1888,420,17483,297,188,4454,22842,2022-03-12 17:40:36.273625
1890,159,8918,99,86,3145,12407,2022-03-12 17:40:39.379951
1891,90,892,69,131,724,1906,2022-03-12 17:40:41.242207
1892,36,557,25,65,314,997,2022-03-12 17:40:43.831704
1893,127,1226,128,243,881,2605,2022-03-12 17:40:48.805312
1894,462,63055,209,242,4155,68123,2022-03-12 17:40:49.122312
1898,108,1924,60,58,945,3095,2022-03-12 17:40:52.201305
1899,182,1033,148,198,1330,2891,2022-03-12 17:40:55.140355
1900,53,950,45,60,548,1656,2022-03-12 17:40:57.649102
1902,83,4538,92,74,1441,6228,2022-03-12 17:41:03.538547
1903,51,853,35,52,575,1566,2022-03-12 17:41:05.114789
1904,113,1329,74,89,1507,3112,2022-03-12 17:41:07.533057
1905,90,1353,58,88,1041,2630,2022-03-12 17:41:09.415075
1906,176,2450,101,117,2679,5523,2022-03-12 17:41:11.357287
1907,60,901,50,75,914,2000,2022-03-12 17:41:12.565724
1908,150,5545,84,123,2682,8584,2022-03-12 17:41:15.020367
1909,128,2900,55,110,1504,4697,2022-03-12 17:41:17.456456
1910,378,3064,231,140,4712,8525,2022-03-12 17:41:17.737457
1911,369,5046,312,214,6272,12213,2022-03-12 17:41:20.693101
1913,1824,21158,1193,856,14801,39832,2022-03-12 17:41:23.724749
1914,2226,21387,2110,1202,10727,37652,2022-03-12 17:41:26.571832
1915,1891,31589,1869,1584,12981,49914,2022-03-12 17:41:29.754957
1917,292,9407,238,286,3787,14010,2022-03-12 17:41:32.745637
2608,3537,15148,2009,2152,10985,33831,2022-03-12 17:59:38.430894
2611,173,6369,114,144,2503,9303,2022-03-12 17:59:41.03569
2612,72,1085,90,218,342,1807,2022-03-12 17:59:42.768886
2613,73,719,54,104,1066,2016,2022-03-12 17:59:44.602591
2614,44,671,42,87,820,1664,2022-03-12 17:59:46.986964
2615,141,8874,103,106,2022,11246,2022-03-12 17:59:47.241959
1918,197,3959,163,191,2300,6810,2022-03-12 17:41:34.801635
1919,231,2878,189,128,2202,5628,2022-03-12 17:41:37.558875
1920,158,5684,114,100,2761,8817,2022-03-12 17:41:37.918872
1921,380,9149,182,195,5413,15319,2022-03-12 17:41:40.547782
1923,123,3488,100,87,2106,5904,2022-03-12 17:41:44.804243
1924,138,3510,109,103,2290,6150,2022-03-12 17:41:45.190241
1925,150,3156,104,96,2536,6042,2022-03-12 17:41:47.104375
1926,33,1749,26,54,484,2346,2022-03-12 17:41:49.434855
1927,86,1498,40,58,840,2522,2022-03-12 17:41:50.939793
1928,95,1890,59,71,1112,3227,2022-03-12 17:41:51.484794
1929,746,9643,702,658,4029,15778,2022-03-12 17:41:51.791817
1930,122,3799,87,123,1691,5822,2022-03-12 17:41:52.10979
1932,897,7823,886,741,4328,14675,2022-03-12 17:41:54.827095
1935,1102,5021,705,459,9919,17206,2022-03-12 17:41:58.942415
1936,61,549,61,126,744,1541,2022-03-12 17:42:00.434419
1937,55,876,45,51,719,1746,2022-03-12 17:42:02.046422
1939,78,1324,77,150,1037,2666,2022-03-12 17:42:05.500393
1940,233,4026,107,85,2439,6890,2022-03-12 17:42:07.922054
1941,443,3510,402,529,5201,10085,2022-03-12 17:42:09.997694
1942,315,3221,287,340,3669,7832,2022-03-12 17:42:12.380767
1943,7969,288580,3371,1723,144302,445945,2022-03-12 17:42:13.54677
1944,520,7852,306,361,4097,13136,2022-03-12 17:42:15.678015
1946,1518,12830,1788,1452,10497,28085,2022-03-12 17:42:18.57358
1947,120,463,87,140,1057,1867,2022-03-12 17:42:18.829582
1949,53,2405,33,47,655,3193,2022-03-12 17:42:20.981257
1951,883,13425,352,179,12872,27711,2022-03-12 17:42:21.229257
1953,840,33651,920,833,11519,47763,2022-03-12 17:42:27.790808
1954,302,9307,301,247,4128,14285,2022-03-12 17:42:31.99427
1955,53,1326,35,83,755,2252,2022-03-12 17:42:33.641264
1957,147,3658,119,132,1368,5424,2022-03-12 17:42:39.256741
1958,77,5752,48,55,1334,7266,2022-03-12 17:42:41.194249
1959,93,734,49,72,1228,2176,2022-03-12 17:42:42.835678
1961,379,13076,229,256,7230,21170,2022-03-12 17:42:44.118679
1962,100,642,63,121,913,1839,2022-03-12 17:42:45.652236
1964,113,1734,91,106,1531,3575,2022-03-12 17:42:47.44123
1965,3356,54923,3162,3237,30814,95492,2022-03-12 17:42:49.677769
1967,198,7716,154,162,3213,11443,2022-03-12 17:42:53.55185
1968,163,6929,127,149,2864,10232,2022-03-12 17:42:56.308808
1969,149,6735,131,147,2956,10118,2022-03-12 17:42:58.600681
1972,636,4120,620,464,4100,9940,2022-03-12 17:42:58.944683
1973,77,1611,40,73,1390,3191,2022-03-12 17:43:01.512626
1974,1851,13438,1550,1434,16699,34972,2022-03-12 17:43:04.127728
1975,70,303,59,119,720,1271,2022-03-12 17:43:04.485731
1977,67,1477,45,39,1364,2992,2022-03-12 17:43:06.744996
1978,151,5685,87,65,3070,9058,2022-03-12 17:43:09.039145
1980,379,7652,235,204,6257,14727,2022-03-12 17:43:11.806963
1981,174,3074,103,101,3287,6739,2022-03-12 17:43:12.210959
1983,93,2526,84,84,1672,4459,2022-03-12 17:43:13.516616
1984,43,2229,18,64,426,2780,2022-03-12 17:43:15.325097
1985,438,6120,404,571,2473,10006,2022-03-12 17:43:18.021262
1989,34,1953,24,59,376,2446,2022-03-12 17:43:23.77977
1990,34,741,22,41,398,1236,2022-03-12 17:43:25.223597
1991,260,2265,213,331,2200,5269,2022-03-12 17:43:25.482594
1992,84,892,53,79,757,1865,2022-03-12 17:43:27.294719
1993,17,617,22,44,166,866,2022-03-12 17:43:28.616695
1994,184,7028,178,232,3738,11360,2022-03-12 17:43:30.654814
1996,133,6475,108,110,2461,9287,2022-03-12 17:43:33.417184
1998,198,5644,161,169,2634,8806,2022-03-12 17:43:33.788185
1999,83,1455,70,68,1137,2813,2022-03-12 17:43:35.730336
2000,955,12824,346,163,15829,30117,2022-03-12 17:43:35.992333
2003,64,951,29,57,780,1881,2022-03-12 17:43:41.186624
2004,646,4394,563,557,7306,13466,2022-03-12 17:43:43.45688
2006,601,41376,327,372,5359,48035,2022-03-12 17:43:45.916131
2008,60,918,39,63,917,1997,2022-03-12 17:43:48.001474
2009,69,1221,43,67,1009,2409,2022-03-12 17:43:50.096476
2012,1112,6594,1127,903,7866,17602,2022-03-12 17:44:08.558384
2014,366,5262,295,224,3300,9447,2022-03-12 17:44:15.249042
2015,69,1259,51,55,892,2326,2022-03-12 17:44:16.224042
2017,146,3886,111,72,2887,7102,2022-03-12 17:44:18.59927
2018,98,2452,52,55,1753,4410,2022-03-12 17:44:20.635511
2020,363,22944,317,251,5147,29022,2022-03-12 17:44:21.355638
2022,48,656,27,33,486,1250,2022-03-12 17:44:22.713637
2023,132,1256,100,142,1398,3028,2022-03-12 17:44:25.035818
2024,66,182,56,131,268,703,2022-03-12 17:44:25.291361
2025,43758,494633,36042,25241,250229,849903,2022-03-12 17:44:25.738362
2027,55,1086,42,46,663,1892,2022-03-12 17:44:31.236992
2028,24,257,15,51,239,586,2022-03-12 17:44:32.467007
2029,120,2122,80,101,2299,4722,2022-03-12 17:44:32.798009
2031,1549,15348,1274,2060,12264,32495,2022-03-12 17:44:38.355587
34201,12,41,2,46,71,172,2022-03-12 19:31:52.880346
2033,211,3521,131,143,4587,8593,2022-03-12 17:44:43.041049
2034,22181,325517,16309,17153,132835,513995,2022-03-12 17:44:43.992048
2035,719,14233,501,411,7900,23764,2022-03-12 17:44:47.519298
2036,211,1554,287,297,1342,3691,2022-03-12 17:44:51.36888
2037,472,3092,483,470,3470,7987,2022-03-12 17:44:53.522494
2039,166,697,192,160,1361,2576,2022-03-12 17:44:58.18001
2040,146,476,124,181,1432,2359,2022-03-12 17:44:59.858639
2041,332,5529,592,967,2017,9437,2022-03-12 17:45:01.951517
2042,284,5671,140,99,5288,11482,2022-03-12 17:45:04.229833
2044,1110,3892,889,615,5716,12222,2022-03-12 17:45:09.62743
2047,50,2819,22,63,812,3766,2022-03-12 17:45:15.510276
2048,472,3028,292,188,4437,8417,2022-03-12 17:45:19.397539
2049,54,1022,36,61,757,1930,2022-03-12 17:45:22.494968
2050,145,3505,87,90,2237,6064,2022-03-12 17:45:24.168032
2053,79,1437,54,63,1106,2739,2022-03-12 17:45:29.226085
2054,40,607,28,64,653,1392,2022-03-12 17:45:29.506085
2055,72,903,39,51,944,2009,2022-03-12 17:45:31.426858
2056,50,1342,35,58,777,2262,2022-03-12 17:45:33.111945
2057,79,1664,40,67,1036,2886,2022-03-12 17:45:34.700945
2058,40,775,25,53,465,1358,2022-03-12 17:45:36.45806
2060,164,2949,97,90,2785,6085,2022-03-12 17:45:40.004332
2061,72,1841,50,51,882,2896,2022-03-12 17:45:41.460931
2062,68,1664,50,51,867,2700,2022-03-12 17:45:43.092934
2064,99,1234,68,72,1057,2530,2022-03-12 17:45:46.449391
2065,72,1110,52,70,757,2061,2022-03-12 17:45:47.662829
2066,63,710,54,51,756,1634,2022-03-12 17:45:48.821828
2067,71,2717,59,54,1188,4089,2022-03-12 17:45:50.656605
2069,55,673,29,38,582,1377,2022-03-12 17:45:52.6521
2071,133,4403,103,94,2761,7494,2022-03-12 17:45:54.909117
2073,45,201,27,49,529,851,2022-03-12 17:45:56.881961
2074,61,374,66,105,595,1201,2022-03-12 17:45:58.308965
2075,64,276,55,101,519,1015,2022-03-12 17:46:00.378114
2076,2822,5949,2217,1275,13470,25733,2022-03-12 17:46:08.756079
2078,57,1182,52,71,728,2090,2022-03-12 17:46:12.012725
2080,41,497,17,51,482,1088,2022-03-12 17:46:13.826698
2081,45,692,22,42,460,1261,2022-03-12 17:46:14.1887
2082,58,612,38,53,708,1469,2022-03-12 17:46:15.775042
2083,105,1364,62,62,1149,2742,2022-03-12 17:46:17.394664
2084,188,1012,142,173,1396,2911,2022-03-12 17:46:19.199663
2086,45,402,27,52,510,1036,2022-03-12 17:46:22.997463
2087,159,1068,127,161,995,2510,2022-03-12 17:46:24.807583
2088,61,1207,39,55,979,2341,2022-03-12 17:46:26.427668
2090,93,1472,81,89,1462,3197,2022-03-12 17:46:28.797043
2092,45,560,17,42,503,1167,2022-03-12 17:46:32.15439
2093,41,526,15,48,470,1100,2022-03-12 17:46:32.429388
2094,62,933,27,49,677,1748,2022-03-12 17:46:34.101926
2095,57,547,39,76,659,1378,2022-03-12 17:46:35.39168
2096,40,509,15,47,434,1045,2022-03-12 17:46:37.072658
2098,206,4567,128,120,2689,7710,2022-03-12 17:46:40.569601
2099,125,2122,82,72,1785,4186,2022-03-12 17:46:42.756798
2101,46,610,14,58,517,1245,2022-03-12 17:46:44.881911
2102,102,1571,61,71,1058,2863,2022-03-12 17:46:45.288016
2103,83,1432,33,59,1411,3018,2022-03-12 17:46:47.248351
2104,18410,160493,15768,16670,88927,300268,2022-03-12 17:46:51.319619
2106,802,2981,690,803,4619,9895,2022-03-12 17:46:55.558661
2107,600,49191,448,404,7527,58170,2022-03-12 17:46:55.851665
2108,562,10867,676,657,3057,15819,2022-03-12 17:46:59.099656
2110,259,4262,270,274,2366,7431,2022-03-12 17:47:04.631478
2111,65,2717,67,78,1096,4023,2022-03-12 17:47:10.187217
2112,1506,24977,1227,1601,12506,41817,2022-03-12 17:47:11.729858
2114,75,862,38,67,744,1786,2022-03-12 17:47:42.678772
2117,189,8939,155,213,1533,11029,2022-03-12 17:47:48.268907
2118,98,4238,65,107,966,5474,2022-03-12 17:47:48.58788
2119,88,3442,67,113,909,4619,2022-03-12 17:47:48.961884
2121,88,3442,58,103,917,4608,2022-03-12 17:47:55.87588
2123,210,15659,185,229,3154,19437,2022-03-12 17:47:59.342014
2124,555,24024,491,545,9240,34855,2022-03-12 17:48:01.472677
2125,227,7339,187,172,3913,11838,2022-03-12 17:48:01.93004
2126,257,7113,194,184,4168,11916,2022-03-12 17:48:02.280039
2127,115,766,116,154,955,2106,2022-03-12 17:48:03.743229
2128,150,518,178,174,1325,2345,2022-03-12 17:48:05.71182
2130,4863,34328,4134,4768,25351,73444,2022-03-12 17:48:07.64806
2131,1321,83378,929,946,13660,100234,2022-03-12 17:48:11.147347
2133,87,1414,56,79,1722,3358,2022-03-12 17:48:16.179686
2141,135,2269,77,83,3446,6010,2022-03-12 17:48:20.127676
2142,2305,31005,2741,5273,7538,48862,2022-03-12 17:48:24.200615
2144,1343,167908,710,589,12722,183272,2022-03-12 17:48:27.254342
2147,173,6179,95,96,2586,9129,2022-03-12 17:48:34.200937
2150,1947,12048,1511,881,5556,21943,2022-03-12 17:48:37.633738
2151,138,4194,156,318,965,5771,2022-03-12 17:48:42.001493
2152,612,4842,710,808,4721,11693,2022-03-12 17:48:45.269388
2154,2077,50908,1052,582,43588,98207,2022-03-12 17:48:50.349908
2157,324,2821,257,284,2321,6007,2022-03-12 17:49:02.530874
2159,5046,46465,4302,2870,33732,92415,2022-03-12 17:49:06.410612
2163,864,12517,577,646,7234,21838,2022-03-12 17:49:12.009062
2164,7417,44385,7192,4734,69312,133040,2022-03-12 17:49:15.410213
2165,327,1416,342,412,2353,4850,2022-03-12 17:49:19.54494
2618,721,7304,487,401,8004,16917,2022-03-12 17:59:56.193898
2167,57664,823301,42997,42539,306661,1273162,2022-03-12 17:49:25.142089
2168,117,1216,117,116,1384,2950,2022-03-12 17:49:27.215785
2169,268,4213,222,434,2879,8016,2022-03-12 17:49:29.570903
2170,251,6341,241,158,3254,10245,2022-03-12 17:49:31.778625
2171,329,34922,203,186,3388,39028,2022-03-12 17:49:34.093727
2175,845,27366,502,222,16313,45248,2022-03-12 17:49:42.470094
2180,121,1074,84,98,1465,2842,2022-03-12 17:49:53.550595
2649,40,2029,30,84,435,2618,2022-03-12 18:00:40.593783
2181,87,1384,52,71,962,2556,2022-03-12 17:49:55.565306
2183,145,3019,75,106,1477,4822,2022-03-12 17:49:57.80959
2193,139,2036,100,152,2224,4651,2022-03-12 17:49:58.096567
2198,363,18248,311,201,4931,24054,2022-03-12 17:50:00.629794
2199,187,6279,119,106,4128,10819,2022-03-12 17:50:02.873973
2200,214,1480,186,168,2073,4121,2022-03-12 17:50:04.763977
2201,400,71576,264,271,4227,76738,2022-03-12 17:50:05.09397
2202,201,4998,125,128,3720,9172,2022-03-12 17:50:07.646233
2203,333,2727,220,202,2563,6045,2022-03-12 17:50:10.235061
2206,49,1862,58,61,961,2991,2022-03-12 17:50:17.519856
2210,110,13382,59,58,2062,15671,2022-03-12 17:50:21.762026
2212,107,2729,108,110,2476,5530,2022-03-12 17:50:24.536625
2213,2002,12908,2481,2077,11617,31085,2022-03-12 17:50:27.212915
2216,5473,38855,3569,3871,56728,108496,2022-03-12 17:50:31.101483
2217,113,6520,93,79,1363,8168,2022-03-12 17:50:33.374217
2219,107,2106,70,121,1712,4116,2022-03-12 17:50:36.577696
2220,141,6420,77,140,1930,8708,2022-03-12 17:50:39.313786
2221,361,3865,404,450,2410,7490,2022-03-12 17:50:41.781399
2225,962,22210,1028,1233,5854,31287,2022-03-12 17:50:50.908466
2226,19,320,20,92,184,635,2022-03-12 17:50:52.454489
2227,163,3207,168,272,1943,5753,2022-03-12 17:50:55.045622
2228,137,3352,106,208,759,4562,2022-03-12 17:50:57.44931
2229,1163,12407,921,997,5858,21346,2022-03-12 17:51:00.121406
2230,191,1854,221,282,2089,4637,2022-03-12 17:51:00.456086
2232,59,492,27,114,305,997,2022-03-12 17:51:03.905273
2233,65,514,56,102,374,1111,2022-03-12 17:51:05.631049
2234,96,891,173,281,703,2144,2022-03-12 17:51:07.209209
2235,311,17249,123,123,5299,23105,2022-03-12 17:51:07.538209
2237,202,12399,196,154,4326,17277,2022-03-12 17:51:13.208803
2243,135,473,93,163,1336,2200,2022-03-12 17:51:16.32103
2245,207,1410,174,234,2609,4634,2022-03-12 17:51:19.245684
2249,124,2876,78,109,1880,5067,2022-03-12 17:51:26.133714
2251,39494,404465,33696,20778,315880,814313,2022-03-12 17:51:29.353429
2252,1481,7670,986,1330,15190,26657,2022-03-12 17:51:32.458423
2253,985,7021,934,970,5334,15244,2022-03-12 17:51:35.106651
2255,317,1257,235,220,2444,4473,2022-03-12 17:51:39.406348
2256,39,713,30,56,598,1436,2022-03-12 17:51:41.256393
2258,25,443,20,62,305,855,2022-03-12 17:51:43.419517
2259,356,1023,373,405,1714,3871,2022-03-12 17:51:43.787518
2261,196,2059,97,136,2254,4742,2022-03-12 17:51:47.628759
2263,251,13916,109,136,2084,16496,2022-03-12 17:51:50.683519
2264,81,2465,41,87,1103,3777,2022-03-12 17:51:51.039519
2267,133,4462,119,117,2860,7691,2022-03-12 17:51:53.748456
2272,43,890,36,70,765,1804,2022-03-12 17:51:56.285446
2273,600,46528,308,235,6460,54131,2022-03-12 17:51:58.840131
2277,153,1472,134,230,1526,3515,2022-03-12 17:52:00.444779
2279,55,2550,28,77,968,3678,2022-03-12 17:52:02.620019
2280,52,379,70,166,443,1110,2022-03-12 17:52:02.900053
2282,110,321,84,104,861,1480,2022-03-12 17:52:06.006739
2283,183,1467,178,266,1293,3387,2022-03-12 17:52:08.418738
2284,165,3114,144,290,760,4473,2022-03-12 17:52:08.681151
2286,135,6403,81,89,2301,9009,2022-03-12 17:52:13.668487
2289,62,1262,57,69,785,2235,2022-03-12 17:52:20.488826
2290,80,5864,37,42,1452,7475,2022-03-12 17:52:22.697338
2291,270,3587,150,154,3166,7327,2022-03-12 17:52:24.974986
2293,136,3616,71,72,1956,5851,2022-03-12 17:52:27.658228
2294,237,7276,209,199,2883,10804,2022-03-12 17:52:27.931228
2298,174,10811,138,131,3135,14389,2022-03-12 17:52:30.445795
2299,50,1121,34,62,715,1982,2022-03-12 17:52:30.702914
2300,63,2135,52,87,1332,3669,2022-03-12 17:52:30.963911
2304,75,1630,63,130,1103,3001,2022-03-12 17:52:33.530042
2305,65,1708,73,146,1068,3060,2022-03-12 17:52:35.97146
2306,68,1856,60,132,1102,3218,2022-03-12 17:52:37.774102
2307,136,1505,94,82,1205,3022,2022-03-12 17:52:39.574228
2308,297,1129,170,258,2275,4129,2022-03-12 17:52:39.83825
2309,84,1953,53,88,973,3151,2022-03-12 17:52:41.536446
2311,59,802,39,62,1210,2172,2022-03-12 17:52:44.485578
2313,155,6276,83,140,2205,8859,2022-03-12 17:52:49.426701
2314,54,345,18,46,580,1043,2022-03-12 17:52:50.982405
2317,220,2621,89,162,1937,5029,2022-03-12 17:52:53.083626
2318,43,1099,31,64,552,1789,2022-03-12 17:52:53.376627
2319,57,1947,48,39,981,3072,2022-03-12 17:52:53.62663
2332,373,8000,167,131,4917,13588,2022-03-12 17:52:56.776
2334,44,713,38,69,465,1329,2022-03-12 17:53:00.977976
2335,377,4738,424,423,2285,8247,2022-03-12 17:53:03.263199
2336,115,7131,106,100,1750,9202,2022-03-12 17:53:05.312441
2337,281,1136,235,196,2588,4436,2022-03-12 17:53:05.564442
2346,236,5842,103,124,3301,9606,2022-03-12 17:53:08.386119
2354,474,18177,200,164,6826,25841,2022-03-12 17:53:08.650116
2355,307,14392,159,129,4355,19342,2022-03-12 17:53:11.060518
2359,160,3306,86,150,1812,5514,2022-03-12 17:53:17.025534
2361,221,2688,239,318,1492,4958,2022-03-12 17:53:18.849532
2362,126,600,64,199,1242,2231,2022-03-12 17:53:21.126255
2363,472,21550,720,760,4039,27541,2022-03-12 17:53:23.670453
2364,182,1711,159,315,1647,4014,2022-03-12 17:53:25.342544
2365,64,800,33,52,800,1749,2022-03-12 17:53:27.012696
2366,61,171,31,75,542,880,2022-03-12 17:53:28.444693
2369,3572,24844,3468,4183,22169,58236,2022-03-12 17:53:33.647321
2382,84,277,62,142,746,1311,2022-03-12 17:53:35.34607
2383,376,3899,312,293,3690,8570,2022-03-12 17:53:37.82618
2384,66,1298,42,57,736,2199,2022-03-12 17:53:39.517294
2386,367,32689,264,258,5271,38849,2022-03-12 17:53:42.840238
2387,113,1764,80,88,2199,4244,2022-03-12 17:53:45.272452
2388,37,300,22,57,620,1036,2022-03-12 17:53:47.148961
2389,557,3474,748,780,3469,9028,2022-03-12 17:53:49.390755
2391,214,4341,305,1300,1778,7938,2022-03-12 17:53:52.236468
2392,117,10567,49,127,785,11645,2022-03-12 17:53:52.853467
2393,80,6947,48,114,617,7806,2022-03-12 17:53:53.190179
2397,650,63392,286,312,5414,70054,2022-03-12 17:53:53.510179
2406,1770,0,602,1527,3032,6931,2022-03-12 17:53:57.301743
