id,title,status,rating,score,favorites,load_date,airing,aired_from,aired_to
19109,Fate/kaleid liner Prisma☆Illya Specials,Finished Airing,PG-13 - Teens 13 or older,6.75,14,2022-03-11 19:48:41.290511,f,2013-09-27,2014-01-31
19111,Love Live! School Idol Project 2nd Season,Finished Airing,PG-13 - Teens 13 or older,7.78,2680,2022-03-11 19:48:41.36272,f,2014-04-06,2014-06-29
19115,Giovanni no Shima,Finished Airing,PG-13 - Teens 13 or older,7.68,58,2022-03-11 19:48:41.501693,f,2014-02-22,
19117,Toaru Hikuushi e no Koiuta,Finished Airing,PG-13 - Teens 13 or older,7.17,208,2022-03-11 19:48:41.56653,f,2014-01-06,2014-03-31
19121,Doctor Chichibuyama,Finished Airing,R+ - Mild Nudity,5.62,1,2022-03-11 19:48:41.635039,f,1988-04-03,1988-07-31
19123,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,Finished Airing,PG-13 - Teens 13 or older,8.2,70,2022-03-11 19:48:41.711033,f,2013-08-24,
19125,Mogura no Adventure,Finished Airing,G - All Ages,4.71,1,2022-03-11 19:48:41.794952,f,1958-10-15,
19133,Turning Girls,Finished Airing,PG-13 - Teens 13 or older,6.04,11,2022-03-11 19:48:41.91895,f,2013-06-18,2013-07-30
19135,Kuroi Ame ni Utarete,Finished Airing,R+ - Mild Nudity,5.67,0,2022-03-11 19:48:41.991949,f,1984-08-12,
19137,EDEN,Finished Airing,G - All Ages,5.52,1,2022-03-11 19:48:42.06495,f,2011-10-15,
19151,Walkure Romanze,Finished Airing,R+ - Mild Nudity,6.33,142,2022-03-11 19:48:42.143949,f,2013-10-07,2013-12-23
19157,Youkai Watch,Finished Airing,G - All Ages,6.51,182,2022-03-11 19:48:42.252545,f,2014-01-08,2018-03-30
19159,Genshiken Nidaime OVA,Finished Airing,R - 17+ (violence & profanity),7.16,7,2022-03-11 19:48:42.314504,f,2013-12-20,
19163,Date A Live II,Finished Airing,R - 17+ (violence & profanity),7.2,2041,2022-03-11 19:48:42.382501,f,2014-04-12,2014-06-14
19165,Fate/Zero Cafe,Finished Airing,G - All Ages,5.96,11,2022-03-11 19:48:42.476502,f,2013-07-13,2016-03-19
19167,Senbon Matsubara,Finished Airing,PG-13 - Teens 13 or older,,1,2022-03-11 19:48:42.600504,f,1992-07-11,
19169,Go! Go! Kadendanshi,Finished Airing,G - All Ages,,0,2022-03-11 19:48:42.667277,f,2013-07-02,2013-12-28
19171,Sanjougattai Transformers Go!,Finished Airing,PG - Children,5.19,0,2022-03-11 19:48:42.735281,f,2013-07-01,2014-04-01
19177,Chiisana Love Letter: Mariko to Nemunoki no Kodomo-tachi,Finished Airing,PG-13 - Teens 13 or older,,0,2022-03-11 19:48:42.848272,f,1981-12-22,
19185,HORIZON feat. Hatsune Miku,Finished Airing,G - All Ages,5.68,4,2022-03-11 19:48:42.951152,f,2013-06-21,
19187,Fake Doll,Finished Airing,G - All Ages,5.73,0,2022-03-11 19:48:43.014697,f,2012-08-27,
19191,Koukaku Kidoutai Arise: Ghost in the Shell - Border:2 Ghost Whispers,Finished Airing,R - 17+ (violence & profanity),7.5,44,2022-03-11 19:48:43.094697,f,2013-11-30,
19193,Koukaku Kidoutai Arise: Ghost in the Shell - Border:3 Ghost Tears,Finished Airing,R - 17+ (violence & profanity),7.35,26,2022-03-11 19:48:44.647598,f,2014-06-28,
19195,Koukaku Kidoutai Arise: Ghost in the Shell - Border:4 Ghost Stands Alone,Finished Airing,R - 17+ (violence & profanity),7.44,21,2022-03-11 19:48:44.769598,f,2014-09-06,
19207,Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo - The TV,Finished Airing,PG-13 - Teens 13 or older,5.31,2,2022-03-11 19:48:44.834597,f,2013-07-06,2013-09-07
19209,Devour Dinner,Finished Airing,G - All Ages,5.31,0,2022-03-11 19:48:44.894597,f,2008-01-01,
19211,Suisei no Gargantia Specials,Finished Airing,PG-13 - Teens 13 or older,7.19,11,2022-03-11 19:48:44.956597,f,2013-08-28,2013-10-25
19213,Lost Utopia,Finished Airing,G - All Ages,4.67,0,2022-03-11 19:48:45.049597,f,2007-01-01,
19217,And And,Finished Airing,G - All Ages,5.42,2,2022-03-11 19:48:45.122438,f,2011-01-01,
19219,Modern No.2,Finished Airing,G - All Ages,5.41,0,2022-03-11 19:48:45.179413,f,2011-01-01,
19221,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",Finished Airing,PG-13 - Teens 13 or older,7.2,1452,2022-03-11 19:48:45.231644,f,2013-10-10,2013-12-12
19231,Jam,Finished Airing,G - All Ages,4.62,1,2022-03-11 19:48:45.294545,f,2009-01-01,
19233,Around,Finished Airing,PG-13 - Teens 13 or older,5.69,2,2022-03-11 19:48:45.409544,f,2007-01-01,
19235,"Dance, Dance, Dance",Finished Airing,G - All Ages,5.75,0,2022-03-11 19:48:45.471553,f,2012-01-01,
19237,Nimrod,Finished Airing,G - All Ages,5.65,1,2022-03-11 19:48:45.532541,f,2011-01-01,
19239,Kyuushigai,Finished Airing,G - All Ages,5.51,0,2022-03-11 19:48:45.596541,f,2010-01-01,
19251,Uta no☆Prince-sama♪ Maji Love 2000%: Shining Star Xmas,Finished Airing,PG-13 - Teens 13 or older,7.24,73,2022-03-11 19:48:45.706063,f,2013-12-25,
19255,Hyakka Ryouran: Samurai Bride Specials,Finished Airing,R+ - Mild Nudity,6.57,6,2022-03-11 19:48:45.779059,f,2013-06-26,2013-11-27
19257,Meganebu!,Finished Airing,PG-13 - Teens 13 or older,6.27,56,2022-03-11 19:48:45.841061,f,2013-10-07,2013-12-23
19261,Gintama x Mameshiba,Finished Airing,G - All Ages,6.73,53,2022-03-11 19:48:45.901059,f,2013-12-03,2013-12-18
19271,Gekitou! Crush Gear Turbo: Kaizabaan no Chousen,Finished Airing,G - All Ages,6.34,1,2022-03-11 19:48:45.99206,f,2002-07-20,
19279,Pony Metal U-GAIM Promotion Film,Finished Airing,G - All Ages,5.63,2,2022-03-11 19:48:46.08954,f,1986-01-01,
19285,Shingeki no Kyojin: Ano Hi Kara,Finished Airing,R - 17+ (violence & profanity),7.29,308,2022-03-11 19:48:46.146538,f,2013-07-07,
19287,Reunion (Music),Finished Airing,G - All Ages,5.64,1,2022-03-11 19:48:46.201537,f,2013-04-17,
19291,Pokemon XY,Finished Airing,PG - Children,7.32,452,2022-03-11 19:48:46.25754,f,2013-10-17,2015-10-22
19297,Ketsuekigata-kun! Featuring Yuri & Nasuno,Finished Airing,PG-13 - Teens 13 or older,4.73,1,2022-03-11 19:48:46.327537,f,2013-06-30,
19305,Nyuru Nyuru!! Kakusen-kun,Finished Airing,G - All Ages,,1,2022-03-11 19:48:46.427047,f,2013-07-09,2013-12-24
19311,Turuturutu Narongi,Finished Airing,G - All Ages,,0,2022-03-11 19:48:48.139733,f,2004-12-01,2006-01-01
19315,Pupa,Finished Airing,R - 17+ (violence & profanity),3.32,207,2022-03-11 19:48:48.223713,f,2014-01-10,2014-03-28
19319,Gundam Build Fighters,Finished Airing,G - All Ages,7.75,590,2022-03-11 19:48:48.284708,f,2013-10-07,2014-03-31
19325,Kwaegeol Longman Narongi,Finished Airing,G - All Ages,,2,2022-03-11 19:48:48.347707,f,2006-01-01,2007-03-01
19337,Momoya x Peeping Life: Go en Desu yo!,Finished Airing,PG - Children,5.61,0,2022-03-11 19:48:48.417707,f,2013-04-25,2013-05-16
19351,Nijiiro☆Prism Girl,Finished Airing,PG - Children,6.14,3,2022-03-11 19:48:48.519744,f,2013-08-03,2013-11-30
19363,Gin no Saji 2nd Season,Finished Airing,PG-13 - Teens 13 or older,8.28,611,2022-03-11 19:48:48.577744,f,2014-01-10,2014-03-28
19365,Samurai Flamenco,Finished Airing,R - 17+ (violence & profanity),6.89,835,2022-03-11 19:48:48.639751,f,2013-10-11,2014-03-28
19367,Galilei Donna,Finished Airing,R - 17+ (violence & profanity),6.42,47,2022-03-11 19:48:48.706761,f,2013-10-11,2013-12-20
19369,Outbreak Company,Finished Airing,PG-13 - Teens 13 or older,7.23,849,2022-03-11 19:48:48.806664,f,2013-10-04,2013-12-20
19383,Yami Shibai,Finished Airing,PG-13 - Teens 13 or older,7.01,274,2022-03-11 19:48:48.875664,f,2013-07-15,2013-09-30
19391,Shingeki no Kyojin Picture Drama,Finished Airing,PG-13 - Teens 13 or older,6.62,67,2022-03-11 19:48:48.94666,f,2013-07-17,2014-03-19
19397,Zettai Bouei Leviathan: Mini Takibi Gekijou,Finished Airing,PG-13 - Teens 13 or older,5.87,1,2022-03-11 19:48:49.011659,f,2013-07-07,2013-09-30
19401,Kuusou no Sora Tobu Kikaitachi,Finished Airing,G - All Ages,6.06,1,2022-03-11 19:48:49.097658,f,2002-01-01,
19429,Akuma no Riddle,Finished Airing,R - 17+ (violence & profanity),6.61,964,2022-03-11 19:48:49.200626,f,2014-04-04,2014-06-20
19431,Gokujo.: Souda Onsen ni Ikou!!,Finished Airing,PG-13 - Teens 13 or older,5.94,4,2022-03-11 19:48:49.263443,f,2013-06-26,
19433,Sore Ike! Anpanman: Omusubiman,Finished Airing,PG - Children,,0,2022-03-11 19:48:49.348508,f,1990-07-07,
19437,Dokidoki Gakuen Kessen!! Youki Daimashiro,Finished Airing,G - All Ages,,0,2022-03-11 19:48:49.434516,f,1988-09-20,
19445,Tetsujin 28-gou Gao!,Finished Airing,G - All Ages,,0,2022-03-11 19:48:49.527588,f,2013-04-06,2016-03-26
19447,Arata Kangatari Picture Drama,Finished Airing,PG-13 - Teens 13 or older,5.7,5,2022-03-11 19:48:49.595606,f,2013-06-21,2013-11-22
19457,Green Saver,Finished Airing,G - All Ages,,1,2022-03-11 19:48:49.706627,f,2009-11-09,2010-04-10
19463,Hamuko Mairu!,Finished Airing,None,,0,2022-03-11 19:48:49.764557,f,1996-06-29,
19467,Revbahaf Wang-gug Jaegeon-soelgi,Finished Airing,None,,1,2022-03-11 19:48:49.842592,f,2007-05-21,2007-11-26
19469,Saiki Kusuo no Ψ-nan (ONA),Finished Airing,PG-13 - Teens 13 or older,7.05,100,2022-03-11 19:48:49.939669,f,2013-08-04,
19479,Monkey Punch: Manga Katsudou Daishashin - Crime Mate Special,Finished Airing,R - 17+ (violence & profanity),5.7,0,2022-03-11 19:48:50.002034,f,2005-09-14,
19481,Juujika You and I,Finished Airing,G - All Ages,5.4,0,2022-03-11 19:48:51.534638,f,2010-09-03,
19489,Little Witch Academia: Mahoujikake no Parade,Finished Airing,PG - Children,7.76,315,2022-03-11 19:48:51.59355,f,2015-10-09,
19495,Hakusai Anime,Finished Airing,PG - Children,,0,2022-03-11 19:48:51.662659,f,2013-07-15,2014-12-29
19497,Kagerouka-kun,Finished Airing,G - All Ages,,0,2022-03-11 19:48:51.730609,f,2003-05-23,
19501,Giga Tribe,Finished Airing,PG - Children,,0,2022-03-11 19:48:51.856486,f,2008-10-08,2009-02-04
19505,Kaizoku Ouji,Finished Airing,None,,1,2022-03-11 19:48:51.924483,f,1966-05-02,1966-11-28
19511,Naruto: Shippuuden - Sunny Side Battle,Finished Airing,PG-13 - Teens 13 or older,7.53,146,2022-03-11 19:48:51.984482,f,2013-10-06,
19513,Toki-iro Kaima,Finished Airing,R+ - Mild Nudity,,0,2022-03-11 19:48:52.059406,f,1989-04-20,1990-02-25
19515,Kentoushi,Finished Airing,R - 17+ (violence & profanity),,1,2022-03-11 19:48:52.151401,f,1990-03-05,1990-07-05
19517,Taabou no Ryuuguusei Daitanken,Finished Airing,G - All Ages,,0,2022-03-11 19:48:52.235401,f,1991-07-20,
19519,Dream Creator feat. GUMI,Finished Airing,G - All Ages,5.74,1,2022-03-11 19:48:52.311405,f,2013-07-05,
19521,GAME OVER feat. Hatsune Miku,Finished Airing,G - All Ages,5.89,4,2022-03-11 19:48:52.392401,f,2013-07-17,
19533,Fujiko Fujio A no Mumako,Finished Airing,PG-13 - Teens 13 or older,5.47,0,2022-03-11 19:48:52.458333,f,1990-07-03,
19535,Taka no Tsume GO: Utsukushiki Elleair Shoushuu Plus,Finished Airing,PG-13 - Teens 13 or older,,0,2022-03-11 19:48:52.522362,f,2013-09-13,
19547,Beompeoking Jaepeo,Finished Airing,None,,1,2022-03-11 19:48:52.64435,f,2004-01-01,
19555,Ttoli Janggun,Finished Airing,PG - Children,,0,2022-03-11 19:48:52.708622,f,1978-01-01,
19557,"Anpanman to Hajime yo! Iro, Kazu, Katachi Wakarukana Iro, Katachi",Finished Airing,PG - Children,,1,2022-03-11 19:48:52.770504,f,2006-07-26,
19559,Otoko wa Tsurai yo: Torajirou Wasurenagusa,Finished Airing,None,,1,2022-03-11 19:48:52.842836,f,1998-08-07,
19573,Short Peace Opening,Finished Airing,G - All Ages,6.2,2,2022-03-11 19:48:52.979842,f,2013-07-20,
19575,Kobayashi ga Kawai sugite Tsurai!!,Finished Airing,PG-13 - Teens 13 or older,6.19,8,2022-03-11 19:48:53.051837,f,2013-07-26,2014-03-26
19581,Houseki no Kuni,Finished Airing,PG-13 - Teens 13 or older,6.6,94,2022-03-11 19:48:53.115837,f,2013-07-19,
19583,Ishii Hisaichi no Dai Seikai,Finished Airing,None,,0,2022-03-11 19:48:53.187837,f,1991-09-06,
19585,Kobo-chan,Finished Airing,G - All Ages,6.56,3,2022-03-11 19:48:53.291364,f,1992-10-19,1994-03-21
19587,Kaiketsu Zorori: Mamoru ze! Kyouryuu no Tamago,Finished Airing,PG - Children,,2,2022-03-11 19:48:53.384677,f,2013-12-14,
19597,Milk House Dreaming: Ai no Shiki,Finished Airing,G - All Ages,5.42,1,2022-03-11 19:48:53.446681,f,1987-11-28,
19613,New Initial D Movie: Legend 1 - Kakusei,Finished Airing,PG-13 - Teens 13 or older,7.77,64,2022-03-11 19:48:55.387607,f,2014-08-24,
19619,Jewelpet Twinkle☆: Hohoemi no Niji ni Dokki☆Doki!,Finished Airing,PG - Children,6.91,2,2022-03-11 19:48:55.558613,f,2013-07-22,
19627,Junkers Come Here: Memories of You,Finished Airing,G - All Ages,,0,2022-03-11 19:48:55.667122,f,1994-07-21,
19645,Doraemon Movie 34: Shin Nobita no Daimakyou - Peko to 5-nin no Tankentai,Finished Airing,PG - Children,7.29,1,2022-03-11 19:48:55.831123,f,2014-03-08,
19647,Hajime no Ippo: Rising,Finished Airing,PG-13 - Teens 13 or older,8.58,1024,2022-03-11 19:48:56.108389,f,2013-10-06,2014-03-29
19653,Neppuu Kairiku Bushi Road,Finished Airing,R - 17+ (violence & profanity),7.19,167,2022-03-11 19:48:56.322385,f,2013-12-31,
19669,Kuroko no Basket: Baka ja Katenai no yo!,Finished Airing,PG-13 - Teens 13 or older,7.55,38,2022-03-11 19:48:56.581799,f,2013-12-04,
19671,Free!: FrFr - Short Movie,Finished Airing,PG-13 - Teens 13 or older,7.63,92,2022-03-11 19:48:56.824003,f,2013-09-11,2014-01-08
19681,Hustle Punch,Finished Airing,PG - Children,,0,2022-03-11 19:48:57.055876,f,1965-11-01,1966-04-25
19685,Kanojo ga Flag wo Oraretara,Finished Airing,PG-13 - Teens 13 or older,6.39,238,2022-03-11 19:48:57.202878,f,2014-04-07,2014-06-30
19687,Kuiba II: Dazhan Yuan Yang Jie,Finished Airing,G - All Ages,6.41,2,2022-03-11 19:48:57.311879,f,2013-05-31,
19695,Clover 4/3,Finished Airing,PG-13 - Teens 13 or older,,0,2022-03-11 19:48:57.416878,f,2000-08-01,2000-12-01
19697,Toaru Kagaku no Railgun S: Motto Marutto Railgun,Finished Airing,PG-13 - Teens 13 or older,7.06,36,2022-03-11 19:48:57.533899,f,2013-07-24,2013-11-27
19703,Kyousou Giga (TV),Finished Airing,PG-13 - Teens 13 or older,7.74,1830,2022-03-11 19:48:57.65589,f,2013-10-10,2013-12-19
19705,Meitantei Hangyodon: Kaitou Ruzu Arawaruno-kan,Finished Airing,G - All Ages,,0,2022-03-11 19:48:57.750892,f,1993-06-21,
19717,Zoku Naniwa Yuukyouden,Finished Airing,PG-13 - Teens 13 or older,,0,2022-03-11 19:48:57.912025,f,1992-06-25,
19727,Nexus,Finished Airing,G - All Ages,5.85,2,2022-03-11 19:48:58.081902,f,2011-09-14,
19729,Naniwa Yuukyouden: Nekketsu!! Bakushou Mankai-hen,Finished Airing,None,,0,2022-03-11 19:48:58.203902,f,1992-10-25,
19731,Osamu to Musashi,Finished Airing,PG - Children,6.08,0,2022-03-11 19:48:58.340787,f,1994-04-25,
19745,Naniwa Yuukyouden: Chou Gokudou! Yoru no Bat wa Manrui-hen,Finished Airing,None,,1,2022-03-11 19:48:58.534822,f,1993-01-08,
19749,Naniwa Yuukyouden: Kyouretsu! Ana ga Attara Iretai-hen,Finished Airing,None,,0,2022-03-11 19:48:58.642929,f,1993-05-25,
19751,Gu-Gu Ganmo (Movie),Finished Airing,PG - Children,,0,2022-03-11 19:48:58.747016,f,1985-03-16,
19753,Naniwa Yuukyouden: Kanketsu-hen,Finished Airing,None,,1,2022-03-11 19:48:58.89762,f,1993-07-25,
19755,Oshiri Kajiri Mushi (TV) 2nd Season,Finished Airing,G - All Ages,5.31,1,2022-03-11 19:48:59.04162,f,2013-09-30,2014-03-27
19759,Ansatsu Kyoushitsu: Jump Festa 2013 Special,Finished Airing,PG-13 - Teens 13 or older,7.18,432,2022-03-11 19:48:59.174499,f,2013-10-06,
19769,Mahou Sensou,Finished Airing,PG-13 - Teens 13 or older,5.99,297,2022-03-11 19:49:00.908798,f,2014-01-10,2014-03-28
19773,Akuma Tou no Prince: Mitsume ga Tooru,Finished Airing,PG-13 - Teens 13 or older,5.71,1,2022-03-11 19:49:01.16873,f,1985-08-25,
19775,Sidonia no Kishi,Finished Airing,R - 17+ (violence & profanity),7.66,1372,2022-03-11 19:49:01.301517,f,2014-04-11,2014-06-27
19781,Kuiba III: Zhanshen Jue Qi,Finished Airing,G - All Ages,6.56,1,2022-03-11 19:49:01.414516,f,2014-08-14,
19783,Nanbo no Monjai! Yankee Gurentai,Finished Airing,None,,1,2022-03-11 19:49:01.556517,f,1992-12-21,
19797,Nanbo no Monjai! 2: Yankee Gurentai,Finished Airing,None,,0,2022-03-11 19:49:01.685518,f,1993-05-28,
19799,Robot Girls Z,Finished Airing,PG-13 - Teens 13 or older,6.46,14,2022-03-11 19:49:01.798515,f,2014-01-04,2014-03-02
19811,Waanabi.jk,Finished Airing,PG-13 - Teens 13 or older,5,0,2022-03-11 19:49:01.915533,f,2013-07-29,2015-09-04
19815,No Game No Life,Finished Airing,PG-13 - Teens 13 or older,8.12,45531,2022-03-11 19:49:02.039536,f,2014-04-09,2014-06-25
19817,Namakemono ga Miteta,Finished Airing,None,,0,2022-03-11 19:49:02.147533,f,1988-09-23,1989-07-28
19825,Saikyou Ginga Ultimate Zero: Battle Spirits,Finished Airing,PG - Children,6.49,3,2022-03-11 19:49:02.268534,f,2013-09-22,2014-09-21
19831,Ore wa Chokkaku,Finished Airing,None,,0,2022-03-11 19:49:02.419963,f,1991-01-05,1991-10-12
19839,Weiqi Shaonian 2,Finished Airing,None,,1,2022-03-11 19:49:02.531075,f,2009-01-01,
19841,Super Seisyun Brothers,Finished Airing,PG-13 - Teens 13 or older,6.74,33,2022-03-11 19:49:02.705447,f,2013-09-14,2013-12-14
19843,Tamagotchi! Miracle Friends,Finished Airing,G - All Ages,,1,2022-03-11 19:49:02.906444,f,2013-09-05,2014-03-27
19845,Ore no Imouto ga Konnani Kawaii Wake ga Nai.: SD Chara ni Yoru Short Movie,Finished Airing,PG-13 - Teens 13 or older,6.54,7,2022-03-11 19:49:03.031442,f,2013-06-19,2014-01-22
19849,Peeping Life 5.0ch,Finished Airing,G - All Ages,5.57,0,2022-03-11 19:49:03.185331,f,2012-02-03,
19855,Nobunagun,Finished Airing,R - 17+ (violence & profanity),6.68,121,2022-03-11 19:49:03.342333,f,2014-01-05,2014-03-30
19871,Gaist Crusher,Finished Airing,PG - Children,5.78,5,2022-03-11 19:49:03.404339,f,2013-10-02,2014-10-01
19873,Marude Dameo,Finished Airing,None,,1,2022-03-11 19:49:03.461331,f,1991-11-02,1992-09-26
19875,Robotan,Finished Airing,G - All Ages,6.15,2,2022-03-11 19:49:03.540335,f,1966-10-04,1968-09-27
19877,Battle Spirits: Sword Eyes Gekitouden,Finished Airing,PG - Children,6.62,0,2022-03-11 19:49:03.64433,f,2013-04-07,2013-09-08
19879,Osomatsu-kun: Suika no Hoshi kara Konnichiwa zansu!,Finished Airing,None,5.97,0,2022-03-11 19:49:03.719304,f,1989-03-18,
19887,Shouri Toushu,Finished Airing,PG-13 - Teens 13 or older,,0,2022-03-11 19:49:03.782064,f,1987-10-24,
19889,Genshiken Nidaime Specials,Finished Airing,R - 17+ (violence & profanity),6.71,1,2022-03-11 19:49:03.8405,f,2013-09-04,2013-12-11
19897,Ohayou! Spank (Movie),Finished Airing,G - All Ages,,0,2022-03-11 19:49:05.660608,f,1982-03-13,
19899,Fujiko F. Fujio: Sukoshi Fushigi Tanpen Theater,Finished Airing,R - 17+ (violence & profanity),,1,2022-03-11 19:49:05.735019,f,1990-03-01,1991-10-01
19901,Donkikko,Finished Airing,None,,0,2022-03-11 19:49:05.807327,f,1967-09-07,1968-01-25
19905,"Dai-chan, Daisuki.",Finished Airing,G - All Ages,,1,2022-03-11 19:49:05.935951,f,2007-08-18,
19907,Ecchan no Sensou,Finished Airing,G - All Ages,,1,2022-03-11 19:49:06.01195,f,2002-01-13,
19909,Pipi Tobenai Hotaru,Finished Airing,G - All Ages,,0,2022-03-11 19:49:06.089609,f,1996-03-23,
19917,Nijuushi no Hitomi,Finished Airing,G - All Ages,,0,2022-03-11 19:49:06.148442,f,1980-10-10,
19919,Tesagure! Bukatsumono,Finished Airing,PG-13 - Teens 13 or older,6.72,51,2022-03-11 19:49:06.241345,f,2013-10-06,2013-12-29
19921,Ogami Matsugorou,Finished Airing,R+ - Mild Nudity,,0,2022-03-11 19:49:06.34031,f,1989-12-16,
19923,Anata ga Furikaeru Toki,Finished Airing,PG-13 - Teens 13 or older,5.56,0,2022-03-11 19:49:06.404665,f,1993-03-21,
19925,KY-kei JC Kuuki-chan,Finished Airing,PG-13 - Teens 13 or older,5.47,0,2022-03-11 19:49:06.466664,f,2013-08-05,2013-09-09
19941,Kimu no Juujika,Finished Airing,G - All Ages,,1,2022-03-11 19:49:06.576668,f,1990-07-21,
19943,Eikou e no Spur: Igaya Chiharu Monogatari,Finished Airing,None,,1,2022-03-11 19:49:06.695658,f,1997-09-13,
19945,Zoku Natsume Yuujinchou: 3D Nyanko-sensei Gekijou,Finished Airing,G - All Ages,5.05,9,2022-03-11 19:49:06.754689,f,2009-04-22,2009-08-26
19947,Ikkyuu-san (1978),Finished Airing,PG-13 - Teens 13 or older,,2,2022-03-11 19:49:06.813283,f,1978-04-10,1978-10-23
19951,Hunter x Hunter Movie 2: The Last Mission,Finished Airing,R - 17+ (violence & profanity),7.26,232,2022-03-11 19:49:06.873284,f,2013-12-27,
19953,Zetsumetsu Kigu Shoujo: Amazing Twins,Finished Airing,PG-13 - Teens 13 or older,6.34,8,2022-03-11 19:49:07.014396,f,2014-02-26,2014-06-25
19957,Huckleberry no Bouken (Movie),Finished Airing,G - All Ages,,0,2022-03-11 19:49:07.076397,f,1991-08-16,
19959,Barbapapa (1977),Finished Airing,PG - Children,5.81,2,2022-03-11 19:49:07.140396,f,1977-04-30,1977-06-14
19961,Heisei Tensai Bakabon,Finished Airing,G - All Ages,5.97,2,2022-03-11 19:49:07.206394,f,1990-01-06,1990-12-29
19965,Ikinari Dagon,Finished Airing,PG - Children,,2,2022-03-11 19:49:07.321393,f,1988-04-09,1988-06-25
19971,Machi Ichiban no Kechinbou,Finished Airing,G - All Ages,5.75,0,2022-03-11 19:49:07.390396,f,1978-12-24,
19973,Ashita no Joe Pilots,Finished Airing,PG-13 - Teens 13 or older,6.19,4,2022-03-11 19:49:07.450396,f,1969-11-06,1969-12-22
19977,The Impression of First Gundam,Finished Airing,PG-13 - Teens 13 or older,5.37,1,2022-03-11 19:49:07.517396,f,1998-08-01,
19981,Shisukon Ouji,Finished Airing,PG - Children,,1,2022-03-11 19:49:07.650395,f,1963-12-20,1964-03-27
19983,Shounen Ninja Kaze no Fujimaru: Nazo no Arabiya Ningyou,Finished Airing,None,,1,2022-03-11 19:49:09.538318,f,1964-07-21,
19985,Uchuujin Pipi,Finished Airing,PG - Children,,0,2022-03-11 19:49:09.602317,f,1965-04-08,1966-03-31
19987,Kaitou Pride,Finished Airing,G - All Ages,,0,2022-03-11 19:49:09.710286,f,1965-05-31,1965-11-04
19989,Tatakae! Osper,Finished Airing,PG-13 - Teens 13 or older,,0,2022-03-11 19:49:09.76932,f,1965-12-14,1967-10-11
19991,Tobidase! Bacchiri,Finished Airing,PG - Children,,0,2022-03-11 19:49:09.830319,f,1966-11-14,1967-04-15
19993,Kaminari Boy Pikkari★bee,Finished Airing,PG - Children,,1,2022-03-11 19:49:09.889318,f,1967-04-01,1968-03-30
19995,King Kong: 001/7 Tom Thumb,Finished Airing,G - All Ages,,0,2022-03-11 19:49:09.977412,f,1967-04-05,1967-10-04
19997,Fight Da!! Pyuta,Finished Airing,G - All Ages,,0,2022-03-11 19:49:10.062414,f,1968-04-06,1968-09-28
